order_id,customer_id,employee_id,order_date,status,region
1427,388,12,2026-04-25,Pending,Central
1428,170,18,2025-10-29,Pending,West
1429,327,2,2026-01-11,Completed,South
1430,140,12,2025-11-03,Completed,North
1431,205,20,2026-03-12,Completed,Central
1432,65,10,2025-09-30,Completed,East
1433,174,11,2026-01-14,Completed,Central
1434,308,10,2025-12-01,Completed,South
1435,464,23,2026-07-21,Completed,West
1436,428,1,2026-03-25,Completed,South
1437,296,8,2025-12-07,Completed,Central
1438,363,19,2026-01-23,Completed,West
1439,297,20,2026-02-28,Completed,East
1440,394,3,2025-09-22,Completed,East
1441,42,22,2025-10-21,Pending,West
1442,38,24,2026-04-12,Completed,South
1443,194,21,2025-09-24,Completed,Central
1444,357,5,2026-03-15,Completed,North
1445,498,16,2026-02-28,Completed,North
1446,220,13,2026-04-24,Completed,West
1447,201,11,2026-06-08,Completed,West
1448,3,14,2025-10-19,Completed,Central
1449,111,9,2026-07-02,Completed,North
1450,354,23,2025-09-24,Completed,East
1451,192,4,2025-11-30,Completed,North
1452,250,13,2026-04-26,Completed,South
1453,65,13,2026-05-02,Completed,Central
1454,310,13,2026-07-16,Completed,North
1455,59,7,2026-02-21,Completed,East
1456,201,4,2026-07-21,Completed,Central
1457,208,13,2025-09-23,Completed,South
1458,230,4,2026-01-16,Completed,West
1459,48,4,2026-07-21,Completed,West
1460,104,22,2026-05-28,Completed,North
1461,183,21,2025-09-27,Completed,East
1462,247,11,2026-04-13,Completed,East
1463,332,8,2026-07-30,Completed,East
1464,469,1,2026-03-09,Cancelled,West
1465,335,17,2026-07-24,Completed,Central
1466,179,24,2025-10-02,Completed,West
1467,234,14,2025-12-03,Completed,Central
1468,484,5,2025-08-28,Completed,East
1469,344,8,2026-03-06,Completed,North
1470,69,13,2026-02-24,Completed,South
1471,308,6,2026-05-08,Completed,West
1472,125,23,2025-09-16,Cancelled,West
1473,256,22,2025-10-12,Completed,North
1474,405,1,2025-12-03,Completed,North
1475,216,21,2026-06-24,Completed,South
1476,302,8,2026-07-09,Completed,Central
1477,422,18,2025-09-27,Completed,South
1478,483,20,2026-05-11,Completed,North
1479,214,13,2025-08-13,Completed,North
1480,443,25,2026-05-26,Completed,West
1481,149,5,2025-12-03,Completed,North
1482,243,14,2026-07-09,Completed,North
1483,210,8,2026-01-09,Completed,East
1484,100,15,2026-01-08,Completed,West
1485,246,15,2025-11-27,Completed,Central
1486,13,11,2026-01-21,Cancelled,East
1487,199,11,2026-05-18,Completed,South
1488,334,12,2026-07-30,Completed,Central
1489,93,17,2026-06-17,Completed,West
1490,141,6,2026-07-15,Completed,North
1491,403,6,2026-04-06,Completed,West
1492,493,20,2026-07-30,Cancelled,West
1493,144,13,2026-05-15,Completed,Central
1494,201,10,2025-11-16,Completed,South
1495,17,12,2025-09-30,Completed,East
1496,306,6,2026-05-31,Completed,West
1497,33,14,2025-10-13,Completed,East
1498,95,18,2025-09-12,Completed,East
1499,136,25,2025-09-22,Completed,West
1500,295,1,2025-10-12,Pending,South
1501,355,2,2025-08-12,Completed,South
1502,387,22,2026-05-25,Completed,North
1503,129,13,2026-03-27,Pending,South
1504,217,24,2026-03-29,Completed,East
1505,336,15,2025-11-13,Completed,Central
1506,370,20,2026-03-25,Completed,South
1507,418,8,2026-03-10,Completed,North
1508,13,24,2026-03-27,Completed,South
1509,439,6,2025-10-30,Completed,North
1510,381,2,2026-03-21,Completed,Central
1511,227,21,2025-10-31,Completed,Central
1512,381,17,2025-10-30,Completed,Central
1513,205,15,2026-04-25,Completed,North
1514,50,2,2025-08-12,Completed,Central
1515,385,11,2025-12-19,Completed,East
1516,77,1,2025-09-01,Completed,Central
1517,395,18,2026-04-26,Completed,North
1518,276,19,2026-05-31,Completed,West
1519,262,19,2026-02-03,Completed,West
1520,223,8,2025-09-23,Completed,North
1521,409,21,2026-02-13,Completed,East
1522,225,15,2026-06-26,Completed,Central
1523,124,19,2026-03-24,Completed,South
1524,269,16,2026-01-31,Completed,North
1525,373,7,2026-05-05,Completed,North
1526,153,6,2026-04-11,Completed,East
1527,273,24,2025-12-25,Completed,West
1528,15,9,2025-10-12,Completed,Central
1529,194,24,2026-06-28,Completed,North
1530,45,18,2025-12-30,Completed,Central
1531,347,15,2026-02-08,Completed,Central
1532,274,22,2026-02-02,Pending,North
1533,351,23,2025-09-24,Completed,South
1534,312,14,2025-10-04,Completed,Central
1535,332,19,2025-10-16,Completed,Central
1536,124,3,2025-10-28,Completed,Central
1537,116,11,2025-08-14,Cancelled,South
1538,286,3,2026-01-07,Completed,West
1539,184,9,2026-05-25,Completed,Central
1540,112,25,2025-08-07,Completed,North
1541,173,25,2026-07-27,Completed,Central
1542,48,14,2025-11-14,Completed,North
1543,331,6,2026-01-09,Completed,Central
1544,333,10,2025-10-27,Completed,East
1545,211,12,2026-05-17,Completed,Central
1546,141,1,2026-04-19,Completed,East
1547,441,3,2025-10-19,Completed,South
1548,384,19,2026-05-23,Pending,North
1549,347,1,2025-10-20,Completed,East
1550,481,24,2025-08-27,Completed,Central
1551,296,12,2025-10-09,Pending,Central
1552,464,20,2026-07-28,Completed,South
1553,234,7,2026-01-19,Pending,Central
1554,359,21,2026-07-04,Completed,West
1555,226,3,2026-03-29,Completed,South
1556,478,15,2026-02-08,Completed,West
1557,335,11,2026-04-26,Completed,Central
1558,340,10,2025-12-06,Completed,South
1559,475,9,2026-07-04,Completed,North
1560,242,23,2026-01-26,Completed,East
1561,211,25,2026-07-12,Completed,East
1562,263,12,2025-11-05,Completed,North
1563,496,20,2026-01-15,Completed,East
1564,244,2,2026-01-06,Completed,West
1565,322,20,2026-05-30,Completed,Central
1566,462,2,2025-08-18,Completed,North
1567,462,18,2026-03-26,Completed,West
1568,286,16,2026-05-14,Completed,South
1569,107,21,2026-06-18,Completed,Central
1570,183,24,2025-12-27,Completed,East
1571,293,24,2026-05-08,Completed,South
1572,423,14,2025-12-01,Completed,Central
1573,161,3,2026-01-02,Completed,East
1574,476,9,2026-03-27,Completed,East
1575,9,24,2026-08-01,Completed,East
1576,93,19,2026-05-17,Completed,East
1577,80,3,2026-03-12,Completed,North
1578,233,24,2026-03-20,Completed,East
1579,383,22,2026-02-26,Completed,West
1580,41,12,2026-02-21,Pending,Central
1581,319,20,2026-04-08,Completed,Central
1582,284,13,2026-07-08,Completed,Central
1583,489,19,2026-05-02,Completed,North
1584,133,13,2026-06-03,Completed,Central
1585,391,2,2025-08-16,Completed,North
1586,414,10,2026-02-20,Completed,West
1587,161,11,2025-09-13,Completed,West
1588,351,3,2026-01-24,Cancelled,North
1589,65,5,2026-01-26,Completed,West
1590,428,20,2026-06-19,Completed,South
1591,16,2,2026-07-08,Cancelled,East
1592,453,21,2025-08-18,Completed,South
1593,148,18,2026-07-08,Completed,South
1594,154,16,2025-11-05,Completed,West
1595,105,2,2026-02-19,Cancelled,East
1596,287,16,2026-02-26,Completed,Central
1597,144,16,2026-01-02,Completed,West
1598,386,4,2026-05-14,Completed,Central
1599,289,11,2025-08-17,Completed,West
1600,384,25,2026-03-06,Completed,East
1601,108,2,2025-12-30,Completed,Central
1602,376,9,2026-02-18,Completed,Central
1603,362,21,2026-05-26,Pending,West
1604,404,11,2026-04-03,Completed,West
1605,307,14,2025-08-21,Cancelled,North
1606,402,7,2025-10-14,Completed,East
1607,473,9,2025-11-23,Completed,East
1608,291,21,2026-01-19,Completed,West
1609,54,12,2026-01-03,Completed,West
1610,70,2,2026-07-11,Completed,West
1611,22,6,2025-11-28,Completed,East
1612,345,16,2026-05-29,Completed,East
1613,398,1,2026-06-19,Completed,North
1614,106,22,2025-11-21,Completed,East
1615,126,17,2026-01-28,Completed,West
1616,333,23,2025-10-05,Completed,East
1617,90,5,2026-01-13,Completed,East
1618,124,10,2025-11-24,Completed,East
1619,25,4,2026-03-28,Cancelled,East
1620,315,9,2026-07-24,Completed,East
1621,131,4,2025-08-23,Completed,West
1622,78,8,2026-04-26,Completed,East
1623,427,16,2026-02-18,Cancelled,North
1624,377,21,2026-07-18,Completed,East
1625,179,23,2025-09-26,Completed,North
1626,316,22,2026-01-29,Completed,North
1627,236,19,2026-06-20,Completed,West
1628,415,25,2026-04-09,Completed,Central
1629,451,22,2026-01-24,Completed,Central
1630,55,25,2025-09-06,Completed,North
1631,315,8,2026-05-09,Completed,South
1632,117,12,2026-02-12,Completed,Central
1633,268,13,2025-09-14,Cancelled,North
1634,291,5,2025-10-10,Completed,East
1635,147,3,2026-05-31,Completed,Central
1636,97,17,2026-03-17,Completed,South
1637,277,4,2026-08-01,Completed,West
1638,278,7,2026-07-15,Completed,North
1639,398,15,2026-04-29,Completed,Central
1640,53,17,2026-03-02,Completed,South
1641,351,25,2025-09-23,Completed,North
1642,67,11,2026-01-01,Completed,Central
1643,443,12,2026-01-09,Completed,South
1644,58,14,2025-12-05,Completed,North
1645,454,11,2026-01-24,Completed,East
1646,362,12,2025-08-11,Completed,South
1647,46,5,2025-10-10,Completed,North
1648,257,15,2026-01-25,Completed,East
1649,196,1,2026-03-19,Completed,West
1650,233,25,2026-07-16,Completed,West
1651,298,14,2026-05-05,Completed,West
1652,11,11,2026-07-15,Completed,North
1653,27,16,2025-10-19,Completed,East
1654,133,22,2026-07-10,Completed,East
1655,192,15,2026-01-25,Completed,South
1656,193,8,2025-09-06,Completed,South
1657,470,6,2025-11-07,Completed,South
1658,194,19,2025-12-05,Completed,North
1659,176,8,2026-04-27,Completed,North
1660,494,10,2026-04-10,Completed,North
1661,246,18,2026-07-20,Completed,West
1662,287,13,2026-05-05,Cancelled,Central
1663,409,14,2026-06-07,Completed,North
1664,278,18,2025-10-04,Completed,North
1665,142,17,2026-05-07,Completed,North
1666,27,8,2026-05-13,Completed,Central
1667,6,14,2025-09-18,Completed,East
1668,69,13,2025-09-06,Completed,Central
1669,38,19,2025-09-15,Completed,Central
1670,231,1,2026-05-03,Completed,South
1671,432,7,2026-01-23,Completed,North
1672,280,8,2026-04-05,Completed,Central
1673,223,23,2025-12-20,Completed,East
1674,386,23,2025-09-04,Completed,Central
1675,215,2,2026-02-21,Completed,Central
1676,182,16,2026-05-03,Completed,South
1677,473,2,2025-12-29,Completed,Central
1678,76,15,2026-05-11,Completed,North
1679,216,19,2026-06-05,Completed,North
1680,115,7,2026-02-16,Completed,East
1681,181,8,2026-03-27,Completed,South
1682,35,21,2025-10-03,Completed,West
1683,318,16,2025-12-27,Completed,North
1684,356,8,2026-03-03,Completed,South
1685,159,4,2025-12-27,Completed,West
1686,178,2,2025-08-19,Cancelled,West
1687,412,19,2026-05-27,Completed,North
1688,68,11,2025-10-07,Completed,North
1689,381,8,2026-07-22,Completed,East
1690,409,8,2025-12-10,Pending,South
1691,437,3,2026-03-09,Completed,West
1692,157,7,2026-07-06,Completed,West
1693,392,25,2026-04-15,Completed,North
1694,268,4,2026-07-03,Pending,West
1695,246,6,2025-09-29,Completed,West
1696,15,18,2025-10-03,Completed,West
1697,146,20,2026-07-05,Completed,West
1698,312,12,2025-09-27,Completed,East
1699,123,25,2025-10-10,Completed,West
1700,135,22,2026-05-27,Completed,East
1701,176,10,2026-05-05,Pending,Central
1702,344,2,2025-08-21,Completed,North
1703,317,8,2026-01-11,Completed,East
1704,330,14,2025-11-29,Pending,West
1705,399,11,2025-11-30,Completed,South
1706,135,4,2026-05-12,Completed,South
1707,214,3,2026-05-27,Completed,West
1708,275,18,2026-01-22,Completed,North
1709,404,4,2025-11-22,Completed,Central
1710,283,22,2026-04-02,Completed,North
1711,438,18,2025-10-11,Completed,East
1712,228,19,2025-09-16,Completed,West
1713,382,9,2026-07-16,Completed,West
1714,235,17,2025-09-22,Completed,South
1715,392,5,2025-10-19,Completed,West
1716,127,20,2025-08-03,Completed,West
1717,494,10,2026-03-31,Completed,West
1718,231,12,2026-05-26,Cancelled,Central
1719,14,18,2025-11-08,Completed,East
1720,418,17,2025-08-06,Completed,East
1721,305,7,2026-01-27,Completed,North
1722,217,2,2026-02-11,Completed,North
1723,484,12,2026-06-30,Completed,West
1724,56,16,2026-02-11,Completed,South
1725,388,2,2026-03-01,Completed,Central
1726,111,19,2026-06-11,Completed,South
1727,319,5,2025-08-04,Completed,West
1728,329,4,2026-03-26,Completed,East
1729,304,18,2026-07-10,Completed,North
1730,437,21,2026-02-09,Completed,Central
1731,342,3,2025-11-02,Completed,North
1732,434,19,2025-10-25,Completed,East
1733,294,20,2026-03-18,Completed,Central
1734,112,3,2026-04-15,Completed,East
1735,239,21,2026-02-02,Completed,West
1736,272,18,2026-01-25,Completed,North
1737,327,21,2026-01-08,Completed,South
1738,163,21,2026-01-20,Completed,West
1739,455,20,2025-09-01,Completed,East
1740,390,9,2026-03-23,Completed,Central
1741,114,2,2026-03-23,Completed,Central
1742,88,12,2025-08-04,Completed,South
1743,318,19,2025-11-05,Pending,West
1744,201,15,2026-07-10,Completed,Central
1745,335,15,2026-03-02,Completed,South
1746,130,21,2025-11-18,Completed,West
1747,433,1,2026-03-30,Completed,Central
1748,17,17,2026-04-03,Completed,Central
1749,107,23,2026-03-06,Completed,West
1750,20,5,2026-06-16,Completed,South
1751,461,14,2026-06-18,Completed,Central
1752,283,1,2025-10-21,Completed,North
1753,212,23,2025-08-20,Completed,Central
1754,209,20,2025-10-12,Pending,West
1755,472,9,2025-09-28,Pending,East
1756,446,22,2025-08-23,Completed,North
1757,428,6,2026-04-12,Completed,Central
1758,242,4,2025-12-15,Completed,East
1759,55,22,2025-08-16,Completed,Central
1760,448,9,2025-09-27,Completed,North
1761,494,6,2026-06-29,Completed,South
1762,140,15,2025-08-14,Completed,North
1763,296,20,2026-04-18,Completed,East
1764,277,17,2026-03-14,Completed,South
1765,121,19,2026-06-23,Completed,South
1766,23,15,2026-03-24,Completed,South
1767,128,11,2025-11-25,Completed,Central
1768,283,3,2025-12-08,Completed,East
1769,2,16,2026-07-25,Completed,West
1770,71,22,2025-09-05,Completed,South
1771,150,14,2025-08-21,Completed,North
1772,410,13,2025-09-13,Completed,North
1773,48,21,2026-01-10,Completed,North
1774,278,21,2025-10-10,Completed,North
1775,190,12,2025-10-03,Completed,East
1776,473,7,2026-04-20,Completed,West
1777,356,24,2025-11-20,Completed,West
1778,192,11,2026-03-27,Completed,West
1779,13,24,2026-04-15,Pending,North
1780,107,9,2026-04-27,Completed,West
1781,302,24,2026-04-30,Completed,South
1782,58,1,2026-03-21,Completed,West
1783,233,25,2026-03-12,Completed,Central
1784,456,15,2026-06-03,Completed,South
1785,86,14,2026-03-08,Completed,East
1786,419,11,2025-10-09,Completed,South
1787,227,1,2026-01-25,Completed,East
1788,206,22,2026-05-20,Completed,West
1789,101,16,2026-03-14,Completed,West
1790,278,17,2025-12-19,Completed,North
1791,446,19,2026-07-29,Completed,South
1792,430,13,2025-08-15,Completed,Central
1793,11,17,2025-09-07,Completed,North
1794,116,8,2026-05-27,Pending,Central
1795,418,4,2025-11-26,Completed,East
1796,464,20,2025-12-05,Completed,West
1797,226,10,2025-12-23,Cancelled,East
1798,314,25,2026-07-16,Completed,West
1799,462,13,2025-12-27,Completed,East
1800,235,10,2026-06-16,Completed,East
1801,14,19,2025-08-28,Completed,West
1802,460,17,2026-05-23,Completed,East
1803,80,12,2026-01-14,Pending,West
1804,229,10,2026-06-25,Completed,South
1805,139,12,2026-03-03,Completed,South
1806,278,17,2025-08-27,Cancelled,East
1807,213,1,2025-11-23,Pending,West
1808,143,17,2026-01-31,Completed,West
1809,362,5,2025-09-23,Completed,North
1810,119,4,2025-09-18,Completed,South
1811,181,14,2026-04-28,Completed,North
1812,250,18,2026-07-01,Cancelled,West
1813,319,17,2025-11-16,Completed,West
1814,481,6,2025-12-07,Completed,West
1815,343,8,2026-02-22,Completed,Central
1816,107,14,2026-01-09,Completed,East
1817,259,16,2026-02-21,Completed,East
1818,440,15,2025-10-22,Completed,North
1819,415,15,2026-04-29,Completed,South
1820,170,11,2025-10-22,Completed,West
1821,245,18,2026-03-27,Completed,North
1822,383,22,2025-08-24,Completed,South
1823,83,8,2025-09-13,Completed,East
1824,124,24,2026-03-11,Completed,West
1825,67,21,2026-05-12,Completed,Central
1826,190,12,2026-04-03,Completed,East
1827,43,15,2026-02-23,Completed,East
1828,483,6,2025-09-05,Completed,East
1829,323,23,2026-02-05,Completed,East
1830,70,16,2026-05-10,Completed,East
1831,378,23,2026-04-26,Completed,West
1832,367,3,2026-03-24,Cancelled,East
1833,495,4,2026-07-30,Completed,South
1834,222,23,2026-06-04,Completed,West
1835,14,25,2026-05-03,Completed,South
1836,84,20,2025-11-21,Pending,North
1837,201,18,2026-01-14,Completed,South
1838,365,23,2026-03-26,Cancelled,North
1839,48,20,2026-06-27,Completed,West
1840,58,8,2025-12-02,Completed,North
1841,132,17,2025-11-10,Completed,East
1842,340,16,2026-02-22,Completed,North
1843,468,20,2026-03-13,Completed,Central
1844,336,2,2026-04-01,Completed,South
1845,3,19,2025-12-17,Completed,Central
1846,494,7,2026-07-28,Completed,South
1847,9,2,2025-09-21,Completed,West
1848,46,5,2026-03-28,Completed,North
1849,227,16,2026-03-08,Completed,East
1850,276,13,2026-02-10,Completed,West
1851,265,20,2026-02-19,Completed,North
1852,204,17,2026-05-12,Completed,East
1853,140,21,2026-04-04,Completed,East
1854,71,5,2026-02-11,Completed,South
1855,483,19,2026-02-09,Completed,West
1856,211,23,2026-06-11,Completed,North
1857,89,16,2025-10-10,Completed,Central
1858,257,1,2026-07-11,Completed,North
1859,340,10,2026-03-26,Completed,South
1860,490,22,2025-10-31,Completed,West
1861,65,22,2026-05-04,Completed,East
1862,404,18,2025-11-22,Completed,West
1863,338,7,2025-10-16,Cancelled,West
1864,365,16,2025-08-02,Completed,East
1865,34,17,2025-09-16,Pending,Central
1866,53,19,2025-08-11,Completed,Central
1867,373,16,2026-01-29,Completed,West
1868,85,13,2026-04-01,Completed,Central
1869,389,22,2026-06-07,Completed,North
1870,116,6,2025-09-16,Completed,North
1871,305,5,2026-05-15,Completed,East
1872,242,13,2026-06-27,Completed,North
1873,387,5,2025-10-21,Completed,South
1874,111,5,2026-06-08,Completed,East
1875,264,11,2026-03-28,Completed,East
1876,390,21,2026-01-10,Completed,North
1877,119,15,2026-01-09,Completed,South
1878,368,16,2025-08-19,Completed,Central
1879,459,2,2025-12-09,Completed,North
1880,416,17,2025-12-15,Completed,East
1881,52,19,2026-03-07,Completed,East
1882,406,8,2026-06-11,Completed,South
1883,326,19,2026-04-06,Completed,West
1884,42,23,2025-10-23,Completed,South
1885,223,24,2025-08-06,Completed,North
1886,159,5,2026-04-07,Completed,South
1887,289,12,2025-10-19,Completed,East
1888,437,3,2026-04-26,Completed,West
1889,381,6,2025-11-19,Completed,West
1890,50,19,2025-11-08,Completed,North
1891,497,24,2026-06-04,Completed,South
1892,230,25,2025-08-28,Completed,South
1893,385,16,2025-11-29,Completed,West
1894,277,15,2025-11-26,Completed,East
1895,126,9,2026-02-14,Completed,West
1896,303,22,2026-03-03,Completed,Central
1897,259,15,2025-12-05,Completed,Central
1898,319,10,2026-05-26,Completed,East
1899,373,19,2025-08-04,Completed,East
1900,213,23,2025-09-15,Completed,South
1901,182,15,2026-04-25,Pending,North
1902,335,3,2025-12-09,Completed,Central
1903,248,1,2025-12-12,Completed,East
1904,70,2,2026-01-02,Completed,East
1905,93,14,2026-05-10,Completed,South
1906,87,4,2026-03-10,Completed,North
1907,374,5,2026-03-29,Completed,Central
1908,469,5,2025-08-13,Completed,South
1909,175,20,2026-06-21,Completed,Central
1910,112,14,2025-10-09,Completed,West
1911,394,1,2025-10-16,Completed,West
1912,135,9,2025-12-08,Completed,North
1913,73,20,2026-06-21,Completed,South
1914,310,3,2025-12-11,Completed,South
1915,491,13,2026-07-26,Completed,West
1916,223,1,2026-04-20,Completed,Central
1917,346,14,2026-02-04,Completed,North
1918,104,11,2026-07-23,Completed,West
1919,33,15,2026-02-02,Completed,North
1920,369,4,2026-06-07,Completed,West
1921,358,21,2025-08-15,Completed,North
1922,465,7,2026-04-09,Completed,West
1923,8,2,2025-09-23,Completed,East
1924,101,24,2026-02-04,Completed,South
1925,129,11,2025-10-01,Completed,Central
1926,497,16,2026-04-02,Completed,Central
1927,53,12,2026-01-27,Completed,North
1928,2,21,2026-07-14,Completed,West
1929,303,20,2026-07-04,Cancelled,East
1930,478,15,2026-02-26,Completed,Central
1931,308,16,2026-07-15,Completed,Central
1932,477,5,2025-12-10,Completed,Central
1933,224,8,2026-01-28,Completed,East
1934,450,17,2026-06-02,Completed,Central
1935,207,13,2026-06-14,Completed,East
1936,109,17,2026-01-09,Completed,Central
1937,221,19,2026-07-28,Completed,North
1938,94,7,2026-05-17,Completed,East
1939,134,6,2025-08-23,Completed,West
1940,388,23,2026-06-22,Completed,South
1941,43,23,2026-02-20,Completed,Central
1942,466,23,2025-11-26,Completed,West
1943,38,19,2026-03-09,Completed,Central
1944,416,16,2026-05-10,Completed,North
1945,134,19,2026-04-22,Completed,North
1946,342,8,2025-12-02,Completed,North
1947,137,12,2026-03-05,Pending,North
1948,218,17,2026-02-26,Completed,Central
1949,442,19,2025-08-09,Completed,South
1950,180,20,2025-10-21,Completed,East
1951,443,11,2026-03-14,Completed,South
1952,254,6,2026-04-25,Completed,Central
1953,374,18,2025-12-08,Cancelled,Central
1954,400,1,2026-06-08,Completed,South
1955,273,15,2026-07-23,Completed,South
1956,401,2,2026-07-12,Completed,North
1957,442,1,2026-06-07,Completed,East
1958,15,24,2025-12-17,Completed,West
1959,66,7,2025-08-27,Completed,East
1960,322,25,2025-09-28,Completed,East
1961,265,25,2025-11-18,Completed,West
1962,444,15,2026-06-24,Completed,Central
1963,96,21,2025-08-14,Completed,East
1964,80,14,2025-12-11,Completed,North
1965,16,15,2025-12-25,Completed,North
1966,41,22,2026-04-02,Completed,North
1967,249,20,2026-02-25,Completed,Central
1968,141,5,2026-06-25,Completed,North
1969,380,17,2025-10-05,Completed,East
1970,478,14,2026-03-11,Cancelled,East
1971,140,12,2026-03-25,Completed,East
1972,427,10,2025-12-31,Completed,West
1973,398,15,2025-10-13,Completed,Central
1974,53,16,2026-03-21,Completed,East
1975,181,12,2025-09-16,Pending,East
1976,368,2,2026-07-03,Completed,West
1977,285,13,2026-06-01,Completed,Central
1978,269,19,2026-05-20,Pending,Central
1979,222,8,2025-11-29,Completed,South
1980,51,25,2026-05-02,Completed,West
1981,373,14,2026-07-01,Completed,North
1982,266,3,2025-12-02,Completed,East
1983,335,5,2026-05-04,Completed,North
1984,138,25,2025-08-14,Completed,West
1985,249,23,2025-11-15,Completed,North
1986,342,12,2026-01-09,Completed,Central
1987,85,15,2025-09-04,Completed,North
1988,410,9,2026-02-11,Completed,East
1989,189,5,2026-07-08,Completed,North
1990,344,22,2025-11-02,Completed,West
1991,437,18,2025-12-24,Completed,North
1992,438,16,2026-01-24,Completed,North
1993,430,21,2026-06-20,Completed,West
1994,111,11,2025-11-27,Completed,North
1995,236,4,2025-10-24,Pending,South
1996,439,2,2026-02-21,Completed,West
1997,167,11,2025-11-27,Completed,West
1998,463,24,2025-10-08,Completed,North
1999,408,7,2025-09-14,Completed,South
2000,91,13,2025-12-25,Completed,Central
2001,17,25,2026-06-02,Completed,Central
2002,189,23,2025-08-16,Completed,North
2003,50,15,2026-05-31,Completed,East
2004,361,23,2025-10-19,Completed,South
2005,30,22,2026-07-22,Completed,Central
2006,309,23,2025-09-06,Completed,North
2007,240,1,2026-01-21,Completed,West
2008,211,1,2026-02-14,Pending,West
2009,481,8,2025-08-11,Completed,Central
2010,411,22,2026-06-08,Completed,West
2011,186,13,2026-02-05,Completed,Central
2012,415,24,2026-07-19,Completed,West
2013,191,13,2026-02-12,Completed,West
2014,123,22,2025-09-30,Completed,North
2015,165,21,2025-10-14,Completed,Central
2016,96,18,2025-12-12,Completed,Central
2017,71,19,2026-07-26,Completed,West
2018,416,15,2026-02-05,Completed,North
2019,343,10,2026-05-13,Completed,East
2020,17,19,2026-07-07,Completed,West
2021,231,21,2026-02-21,Pending,South
2022,205,19,2025-11-30,Completed,Central
2023,431,19,2026-05-30,Completed,North
2024,59,7,2025-12-07,Completed,Central
2025,325,3,2025-09-26,Completed,West
2026,28,21,2026-05-27,Completed,West
2027,482,11,2026-07-06,Completed,South
2028,3,16,2025-09-09,Completed,South
2029,32,20,2026-06-17,Completed,East
2030,184,4,2026-08-01,Completed,South
2031,130,22,2026-02-18,Completed,East
2032,223,13,2026-04-21,Completed,North
2033,51,22,2025-09-22,Completed,Central
2034,145,6,2025-10-20,Completed,Central
2035,84,23,2026-05-10,Completed,East
2036,332,10,2025-08-16,Completed,Central
2037,127,22,2026-01-27,Completed,East
2038,162,5,2025-12-30,Completed,West
2039,7,24,2026-05-06,Completed,East
2040,72,11,2026-07-03,Cancelled,East
2041,396,5,2026-02-20,Cancelled,South
2042,358,2,2025-09-15,Completed,North
2043,273,19,2025-08-03,Completed,West
2044,283,6,2025-11-30,Completed,West
2045,37,3,2026-07-30,Completed,Central
2046,290,10,2025-08-19,Completed,West
2047,173,4,2026-04-25,Completed,South
2048,182,4,2026-06-27,Completed,West
2049,441,14,2026-03-20,Completed,East
2050,73,5,2026-07-06,Completed,West
2051,89,7,2025-09-04,Completed,Central
2052,163,19,2025-12-09,Completed,West
2053,172,19,2026-01-30,Completed,North
2054,470,2,2026-07-13,Completed,South
2055,498,14,2025-08-19,Completed,Central
2056,99,6,2025-09-11,Completed,Central
2057,108,22,2026-02-20,Pending,East
2058,211,12,2026-05-26,Completed,North
2059,150,4,2026-04-14,Completed,East
2060,500,5,2026-05-18,Completed,Central
2061,407,25,2025-12-01,Completed,Central
2062,464,15,2025-08-10,Completed,West
2063,116,2,2026-03-14,Completed,Central
2064,352,1,2026-05-23,Pending,Central
2065,201,24,2025-12-01,Completed,East
2066,129,1,2026-04-07,Completed,East
2067,173,25,2026-07-14,Completed,East
2068,358,17,2025-10-22,Completed,Central
2069,228,12,2025-12-04,Completed,North
2070,485,16,2025-10-18,Completed,Central
2071,9,4,2025-10-15,Completed,North
2072,31,25,2025-11-21,Completed,North
2073,257,19,2025-11-17,Completed,West
2074,50,17,2026-02-24,Completed,East
2075,124,25,2025-12-03,Completed,South
2076,304,1,2026-05-29,Completed,North
2077,447,5,2026-01-20,Completed,East
2078,103,18,2026-04-19,Completed,East
2079,274,9,2025-09-16,Completed,West
2080,160,2,2025-11-15,Completed,South
2081,343,24,2025-09-28,Completed,South
2082,323,15,2025-10-02,Completed,East
2083,399,9,2025-11-16,Completed,Central
2084,255,15,2025-09-15,Completed,Central
2085,427,20,2025-08-07,Completed,East
2086,54,23,2026-03-31,Completed,North
2087,352,8,2026-03-07,Completed,West
2088,253,23,2026-02-17,Completed,South
2089,244,13,2025-09-10,Completed,East
2090,473,13,2025-10-21,Completed,North
2091,20,16,2026-02-28,Completed,East
2092,320,7,2025-12-16,Completed,South
2093,62,2,2026-03-03,Completed,North
2094,100,21,2025-12-03,Pending,Central
2095,183,6,2025-11-15,Completed,Central
2096,341,19,2025-09-25,Completed,Central
2097,265,11,2026-05-02,Completed,South
2098,357,1,2026-06-10,Completed,Central
2099,121,7,2025-11-20,Completed,Central
2100,185,15,2026-03-12,Completed,South
2101,253,21,2025-11-05,Completed,West
2102,466,15,2025-10-07,Cancelled,West
2103,54,18,2025-08-29,Completed,South
2104,334,18,2025-11-30,Completed,East
2105,463,10,2026-03-28,Completed,West
2106,458,22,2026-07-14,Completed,West
2107,335,19,2025-12-11,Completed,East
2108,127,15,2026-02-27,Completed,West
2109,176,25,2026-01-21,Completed,East
2110,362,10,2025-08-21,Completed,West
2111,109,14,2025-09-21,Completed,South
2112,256,2,2025-08-13,Completed,West
2113,199,18,2026-01-31,Completed,West
2114,63,17,2026-07-18,Completed,Central
2115,129,4,2026-04-21,Completed,West
