order_line_id,order_id,product_id,quantity,unit_price
4aaa896f,2141,16,7,112.75
79819bb4,2142,115,6,317.48
02b47fa0,2142,106,2,13.38
b364b476,2142,80,8,26.66
86179a72,2142,71,7,485.03
14b1ca1d,2143,136,5,276.4
30e13b11,2143,86,5,79.11
9161c299,2143,86,2,79.11
8c8fd80e,2143,81,2,197.74
dbe534b3,2144,92,10,118.2
7c05ef41,2144,84,7,230.04
1e163a13,2144,59,4,333.45
5a3a381d,2144,47,10,256.73
4a17507a,2145,41,3,135.18
c87f0803,2145,24,5,276.31
329d5f79,2146,117,3,143.81
ec62b371,2146,12,5,249.75
0e49c2af,2146,110,5,431.46
5a2a8b72,2147,125,3,495.37
92d5af31,2148,39,5,547.33
e332a8d1,2148,40,3,269.82
8d06d07c,2148,23,5,131.11
5c98b140,2148,143,5,485.74
89545cbc,2148,85,4,300.34
bc2b4e76,2149,128,7,248.41
13f69809,2149,13,8,343.78
0abafa49,2150,144,4,111.39
6f51de31,2150,2,10,616.23
7864a4ed,2150,105,9,27.25
db7e24a5,2150,92,1,118.2
db2b2801,2151,48,7,120.58
27e9fa23,2151,38,4,323.52
696c2a68,2151,84,8,230.04
319cd820,2151,63,5,158.85
7ad2019b,2152,15,5,440.74
6b8976a3,2152,62,5,663.53
dadb4b48,2152,111,7,522.96
67227eb5,2152,26,5,269.03
b72c6256,2152,23,9,131.11
7b2c91c0,2153,99,9,155.1
d20aaa8b,2153,44,5,595.46
36faa779,2154,93,2,85.6
170f7746,2154,83,7,264.39
7cfc68c5,2155,59,4,333.45
45fafd84,2156,69,8,130.35
228f1f4d,2157,64,10,
6ee6d67e,2157,41,3,135.18
2aa88141,2158,47,-1,256.73
f8c053f4,2159,50,4,447.11
4cc86940,2159,56,2,
2574a026,2159,142,3,409.18
84f75f52,2160,124,3,476.13
cf1a0121,2161,26,8,269.03
36b029d5,2161,148,-1,
789509bb,2161,27,10,304.08
235ee513,2161,21,8,210.5
ab200051,2161,55,3,294.55
7c9f44d6,2162,124,2,476.13
a03e0b98,2162,73,8,189.8
1bf17e8d,2162,30,8,230.06
de0d91c7,2163,124,3,476.13
ad02bf68,2163,9,5,306.24
dad6670e,2163,134,1,411.75
f45231f7,2163,52,5,635.0
c33d8086,2163,30,3,230.06
3601a65b,2164,55,3,294.55
2e6c0d56,2165,99,3,155.1
abb54647,2165,11,3,175.83
00e551f8,2165,112,8,209.57
1b53846b,2166,127,1,105.14
f5591ca6,2166,103,8,560.59
52f7bf06,2167,2,3,616.23
6d2bd8ae,2167,130,7,366.73
9bb603dc,2167,111,8,
e39f929d,2167,44,1,595.46
537c8ffe,2167,124,6,476.13
f597b0ca,2168,20,10,602.66
be5a054d,2169,82,1,336.54
f0a47a3b,2169,42,9,217.34
1e85f462,2169,115,1,317.48
f314a357,2170,2,9,616.23
a74bf00b,2170,7,8,588.01
fd0b0f22,2170,11,6,175.83
b513ea1d,2170,84,1,230.04
9633d7fa,2171,63,3,158.85
a89e46ee,2171,31,9,100.15
7eb3cbb2,2171,93,2,85.6
a4186240,2171,50,5,447.11
8c4afe85,2172,11,6,175.83
2b78a7f6,2172,103,6,560.59
9f1c0859,2172,70,8,205.03
1251f65e,2172,118,1,199.93
2f4e2ebf,2172,91,8,390.95
58f16f06,2173,42,5,217.34
eaa5b06b,2173,7,5,588.01
3e57ad93,2174,31,10,100.15
d4ded4df,2174,71,6,485.03
8e36588b,2174,103,8,560.59
1d419f22,2174,150,6,192.44
ba876e83,2174,8,2,62.66
4503dd42,2175,20,8,602.66
cb9091a5,2175,11,3,175.83
b4acdb28,2175,143,1,485.74
2620dd71,2175,59,5,333.45
23d58775,2176,39,1,547.33
37a0d301,2176,47,9,256.73
eb10dcae,2177,45,8,25.51
3a11e9ba,2177,49,4,234.47
a3959c07,2177,121,1,563.05
faa19797,2178,109,4,662.43
8123d38e,2178,79,7,289.74
c156fe5d,2179,60,6,341.45
59aab496,2179,89,3,164.35
2075d31a,2179,142,9,409.18
70253475,2179,43,3,143.8
d9190531,2180,100,3,499.43
28d79510,2180,109,4,662.43
63430566,2181,51,5,114.5
7dd47bc4,2181,46,7,35.41
65915be5,2182,50,6,447.11
9e80661f,2182,69,6,130.35
cd3e1e6a,2182,79,4,289.74
5b91c659,2182,38,2,323.52
519877ee,2182,68,10,25.46
6f555150,2183,142,9,409.18
c34a948c,2183,77,7,107.21
439194e8,2183,94,2,266.93
6ee462dc,2184,45,5,25.51
f14c94b9,2184,129,8,254.73
0e8408b3,2184,53,6,350.56
a1712635,2185,31,6,
073723c4,2185,119,6,362.46
2ce5d32c,2185,20,9,602.66
edff84d9,2185,146,3,375.4
3371399e,2186,44,5,595.46
5ccbb6c5,2186,20,1,602.66
45118a3b,2186,65,7,82.75
f8a4abf7,2186,62,8,663.53
3bbe706b,2187,19,5,
cd789e55,2187,108,10,409.77
71ced19c,2187,97,10,356.16
779ae782,2188,17,9,312.14
a72dc633,2188,10,7,321.2
34c2d21b,2188,69,8,130.35
804746f1,2188,27,2,304.08
d1bcf9c0,2188,36,4,583.1
2137b281,2189,43,9,143.8
f2934a7c,2190,45,1,25.51
8fd75c12,2190,68,10,25.46
c1587b14,2191,116,9,353.96
20e04cef,2191,16,2,112.75
bb68a5c7,2191,70,3,
a5b158f8,2191,122,4,206.63
06004dc2,2191,137,7,514.29
e8a939dd,2192,70,8,205.03
525168fb,2192,112,4,209.57
26e68499,2193,59,1,333.45
0e20fb7c,2193,148,8,325.19
1ad9da42,2193,137,4,514.29
2c66c43e,2193,121,5,563.05
ea83604d,2193,95,10,124.61
6d953667,2194,59,10,333.45
61e64438,2195,92,9,118.2
c4a63cbd,2196,108,4,409.77
6720414c,2196,101,1,149.65
0ebdfc2e,2196,21,3,210.5
50216425,2196,75,3,110.22
f3871ce8,2197,6,3,94.32
7c094b16,2197,76,1,272.25
1231392b,2197,60,6,341.45
b6090682,2198,85,1,300.34
f7e2b6b5,2198,107,6,235.92
805322f2,2199,144,6,111.39
9f59b90f,2199,85,2,300.34
37f70529,2199,142,5,409.18
1eabd5f8,2199,14,2,613.39
4cf176dd,2200,45,10,25.51
6bde34d2,2200,110,6,431.46
8cb271bf,2201,145,10,173.53
c9922b5c,2201,58,9,504.47
2a2f6f07,2201,1,1,247.17
d499a140,2201,88,10,366.29
d96edd37,2202,121,6,563.05
7e71207e,2202,88,2,366.29
8508c27d,2202,124,7,476.13
d2bc214b,2202,73,7,189.8
ff13c580,2203,131,6,156.26
3209c784,2203,63,4,158.85
bdc6eac5,2204,49,8,234.47
d32414d0,2204,98,6,598.38
fdc4062e,2204,49,4,234.47
9449918c,2204,27,10,304.08
6f382b07,2204,99,1,155.1
2d62f72d,2205,75,5,110.22
d4de0b22,2205,64,7,319.78
5b5bb7e6,2206,51,2,114.5
96f33652,2206,139,1,562.91
fb83c811,2207,125,7,495.37
31d8a550,2207,119,8,362.46
77c6398a,2207,117,7,143.81
21193d6b,2207,85,10,300.34
b5a23f1b,2207,130,2,366.73
4d2996a0,2208,28,1,211.7
fa50576c,2208,147,6,355.47
7358c633,2209,50,4,447.11
5d31cea1,2209,22,4,224.4
544dec77,2209,18,5,172.05
fcecf496,2209,87,1,414.86
b79da4d6,2209,65,1,82.75
bd455d60,2210,82,2,336.54
dee8ddd3,2210,130,8,366.73
366e552b,2210,108,5,409.77
3358966e,2210,66,3,41.73
6643aff4,2211,150,5,192.44
ad8250b9,2211,123,3,476.54
5c00b602,2211,41,4,135.18
3b63964e,2211,93,9,85.6
1213b05a,2212,138,5,347.46
5e21f66c,2212,22,10,224.4
b6145000,2213,99,6,155.1
f8d7a18c,2213,150,5,192.44
5de2a90f,2213,76,5,272.25
f25cd159,2213,37,4,
890a9de9,2213,67,2,144.67
aa4c37e3,2214,94,6,266.93
4ff6ba3b,2214,18,9,172.05
91a39644,2214,89,1,164.35
88776a26,2214,97,8,356.16
d9ef7c89,2214,59,7,333.45
4b1a05a4,2215,8,1,62.66
c5690a27,2216,127,4,105.14
0143a770,2216,11,4,175.83
ac479ead,2216,77,1,107.21
30d66783,2216,33,2,34.52
6e63c3bf,2217,46,9,35.41
34121c8b,2217,52,3,635.0
34a4300f,2218,91,1,390.95
adcfa5ba,2218,134,9,411.75
eaa3ff8c,2218,120,2,32.84
3d679cf2,2218,107,7,235.92
6e688afa,2218,144,10,111.39
59b47363,2219,100,5,
4109ae18,2219,146,6,375.4
8cd719dd,2219,30,2,230.06
f1420106,2219,107,4,235.92
a1380115,2220,104,2,112.88
80954452,2220,38,7,323.52
2755c768,2220,80,9,26.66
574b8579,2220,100,10,499.43
ec46f6a3,2220,124,10,476.13
daee52b8,2221,58,1,504.47
0301fc16,2221,14,5,613.39
1d440fd6,2222,21,7,210.5
2f1c45cb,2222,31,3,100.15
1d4dceef,2223,53,2,350.56
d0ccff88,2224,135,6,156.85
c02595ec,2224,100,1,499.43
7b4a3af9,2224,50,1,447.11
01f18655,2224,121,4,563.05
c92da299,2225,43,10,143.8
cdbe3f94,2225,1,5,247.17
2e40723f,2225,10,4,321.2
9a64393c,2225,53,1,350.56
24f4282c,2226,98,4,598.38
2d7d663c,2226,59,6,333.45
f375bd9d,2227,139,1,562.91
ff3d46c8,2227,150,6,192.44
25dc7be6,2228,17,2,312.14
809da8ff,2229,8,4,62.66
122a4267,2230,78,8,321.17
3865f8bd,2230,64,3,319.78
57e786b0,2230,149,9,
afddca36,2230,52,8,635.0
eb5ce212,2231,58,8,504.47
4a8805d8,2231,51,2,114.5
9a79bcfa,2231,65,6,82.75
1ef681a1,2231,85,7,300.34
45d9f0a1,2231,88,1,366.29
4fdb0688,2232,117,9,143.81
3d7b08b1,2233,75,9,110.22
8fe60c28,2233,41,10,135.18
921c346b,2233,129,3,254.73
7e692a71,2233,19,6,385.52
e6b518dc,2234,63,7,158.85
1d371e6c,2234,91,8,390.95
d10dfed4,2234,131,3,156.26
90baf65c,2234,100,2,499.43
47cfaf2e,2235,34,10,457.44
f12a2c6c,2235,149,5,234.87
68108c57,2235,66,6,41.73
9cbc7a74,2235,105,7,27.25
a1803f47,2235,139,9,562.91
94a738f1,2236,24,6,276.31
8334e130,2237,145,6,173.53
2ea64f7f,2237,49,7,234.47
d0e9721f,2237,149,5,234.87
32e1170e,2237,8,7,62.66
4d79f85b,2237,84,4,230.04
e7ef0741,2238,35,1,227.38
45f007e6,2239,26,2,269.03
08bcb7f0,2239,148,10,325.19
bb68e7de,2240,52,8,635.0
a43ed378,2240,129,4,254.73
59bc3540,2240,108,-8,409.77
8ec2992b,2240,149,1,234.87
9a3a00c0,2241,105,8,27.25
9ba8757c,2241,101,8,149.65
b7b5c1b0,2241,101,5,
0361e7af,2242,141,9,350.19
026ce70d,2242,13,6,343.78
c761f6db,2242,137,2,514.29
b33c8037,2243,109,7,662.43
b6d3171d,2243,127,9,105.14
a8334be9,2244,24,5,276.31
55c7e3a7,2244,120,1,32.84
fda090c9,2244,149,1,234.87
7fd6c6a7,2244,116,4,353.96
9a956712,2244,66,7,41.73
83d0138e,2245,63,7,158.85
04367454,2245,147,1,355.47
3f18f3c5,2245,54,2,76.52
617b43f6,2246,37,2,
c8b72bac,2246,76,3,272.25
0c6eb4af,2246,65,3,82.75
c240f607,2246,23,10,131.11
2554c28e,2247,148,5,325.19
17642484,2247,17,3,312.14
96da3f0f,2247,10,4,321.2
a78b1450,2248,100,7,499.43
b0c0b775,2248,43,9,143.8
6ea3b614,2248,19,4,385.52
9b977b41,2248,5,4,84.34
cb39f30b,2249,75,4,110.22
a84c338e,2249,51,7,114.5
abd7d186,2250,3,3,217.43
a6c6c920,2250,131,3,156.26
a3ef70f5,2251,31,4,100.15
1be5212f,2251,20,8,602.66
2f71a55f,2251,113,8,576.51
b8d92b5e,2251,19,10,385.52
3d6fb543,2251,144,9,111.39
9979ed25,2252,114,6,112.98
5c099a08,2253,61,1,
bd539d77,2253,113,8,576.51
ecc426c5,2253,44,5,595.46
775657d6,2253,45,7,25.51
9c2c9f2d,2253,120,2,32.84
fc4971bb,2254,25,5,302.2
fc2721ec,2254,46,6,35.41
59382914,2254,77,9,107.21
bbd8f76c,2254,83,3,264.39
9abbf76a,2255,134,6,411.75
b834bf9a,2255,27,2,304.08
38502e2e,2255,64,4,319.78
519e83e2,2255,82,8,336.54
8c13c8a9,2255,127,1,105.14
a3fc0b85,2256,140,4,94.52
8935b43c,2256,18,10,172.05
d81e6967,2256,16,3,112.75
700b9ed1,2256,110,1,431.46
79c25bee,2256,89,7,164.35
f8193210,2257,77,10,107.21
b54bdda8,2257,72,6,232.02
abf4dd3e,2257,82,6,336.54
86996c4b,2257,35,7,227.38
8e005af0,2257,52,3,635.0
aa99a1fc,2258,135,7,156.85
a9272712,2258,131,7,156.26
316d71c7,2258,65,8,82.75
4d54a70f,2258,56,8,237.91
5060051a,2259,48,7,120.58
a7fab14b,2259,49,2,234.47
828ca6ce,2259,147,5,355.47
19ac23f4,2260,101,3,149.65
580db0e2,2260,65,2,82.75
025c5189,2261,43,6,143.8
ba97b6ee,2261,62,2,
3a25b19c,2261,60,6,341.45
fb563051,2262,49,6,234.47
afa07e21,2262,3,5,217.43
5a630209,2262,140,7,94.52
7c094501,2262,129,10,254.73
c8d207da,2262,24,4,276.31
52a87e2a,2263,105,9,27.25
f8ec0294,2263,54,5,76.52
07ae7e9f,2263,135,9,156.85
b949c7ef,2263,44,6,595.46
98d49071,2263,75,7,110.22
b588af0b,2264,63,1,158.85
31eb2a4f,2264,11,2,175.83
51dab02d,2265,54,7,76.52
60ca4fc7,2265,73,8,189.8
6732adca,2265,24,7,276.31
d2f9543c,2265,57,1,45.96
d9c9d114,2265,26,7,269.03
21fd1b7e,2266,82,5,336.54
3f68b14b,2266,137,6,514.29
88e74e0b,2267,91,2,390.95
d868089b,2267,1,9,247.17
9ebd705c,2268,47,7,256.73
6c84c24e,2268,5,2,84.34
10096be8,2268,86,4,79.11
10b916ec,2268,28,7,211.7
0f19a401,2269,100,8,499.43
c011abbd,2270,90,1,25.09
6ff95d1e,2270,71,3,485.03
68ea45b6,2271,4,8,39.86
4ae6d664,2271,4,8,39.86
4d829987,2271,96,1,548.63
96368b46,2272,114,2,112.98
dbacaa55,2273,21,5,210.5
2f57dd8a,2273,92,5,118.2
6a8a6696,2274,46,-3,35.41
1ae845cf,2274,130,9,366.73
0ed5b55e,2275,36,2,583.1
370fbfae,2275,141,1,350.19
af2ae3dc,2275,107,10,235.92
0930c4d3,2275,12,6,249.75
d1d93285,2275,59,3,333.45
1bc92e64,2276,64,3,319.78
56c4e531,2276,44,8,595.46
098acd27,2276,39,4,547.33
ea93e3ab,2276,73,5,189.8
97f7ccdf,2276,60,8,341.45
0bd1c459,2277,144,6,
401c7dcf,2277,58,1,504.47
0d2b9dc3,2277,25,5,302.2
146132c8,2277,33,10,34.52
4aea8488,2277,6,6,94.32
995cb1ae,2278,86,10,79.11
c0d094e6,2278,143,3,485.74
6a1175a4,2278,44,2,595.46
c19c0ac0,2278,65,5,82.75
f92d7825,2278,60,10,341.45
4d87db42,2279,8,4,62.66
58c5e965,2279,136,9,276.4
79987f22,2279,136,7,276.4
b059198c,2280,97,7,
facaa42c,2280,35,4,227.38
90190f09,2280,75,8,110.22
75cdd383,2280,143,2,485.74
050c6575,2281,92,3,118.2
a605a945,2281,150,-5,192.44
17e24ee6,2282,36,7,583.1
f75a2909,2282,124,8,476.13
84c89e99,2282,111,7,522.96
b3941bf1,2283,110,4,431.46
e5ca025d,2283,118,6,199.93
e3c96e76,2284,99,5,155.1
3def7836,2284,132,4,313.92
f105de73,2285,35,7,227.38
4cfb8a13,2285,89,4,164.35
10e303be,2285,120,4,32.84
63612614,2286,126,5,63.86
f73dcc38,2286,126,4,63.86
4fd3f7b6,2286,119,1,362.46
5bfe58e7,2287,137,2,514.29
27683b1b,2287,100,6,499.43
4f83daa2,2287,60,10,341.45
40e3811b,2287,9,4,306.24
5c8ebc02,2287,88,8,366.29
5c419f2a,2288,133,1,512.38
feea42f7,2288,128,6,248.41
9507cae1,2288,55,1,294.55
3ee951c2,2288,42,2,217.34
56901dd0,2288,130,8,366.73
663295ca,2289,26,7,269.03
1fdaedcf,2289,60,7,341.45
5fe353b0,2289,31,1,100.15
748ad543,2289,113,9,576.51
0743b9ab,2290,41,9,135.18
57ea4a6d,2290,37,10,659.37
709c2c73,2291,131,6,156.26
86bdad84,2291,148,10,325.19
cfdf915c,2291,7,9,588.01
16e6df94,2291,90,9,25.09
69c31cbf,2291,50,8,447.11
edbdb2bc,2292,53,2,350.56
e798f2b1,2292,104,8,112.88
e4c096d6,2293,141,2,350.19
91c0045a,2293,2,1,616.23
cc3619b1,2293,114,6,112.98
d4b635c1,2293,32,1,505.23
d0514654,2293,11,8,175.83
cef98b66,2294,46,9,35.41
b46e7702,2294,79,3,289.74
5c7e0554,2294,69,5,130.35
cc36f160,2294,148,10,325.19
6ae2db65,2295,106,7,13.38
3060d6d9,2295,71,8,485.03
31020d3f,2295,119,9,362.46
f2c630cb,2295,63,8,158.85
563305e8,2295,83,4,264.39
2c277cc3,2296,127,8,105.14
f85075f9,2296,103,1,560.59
f9000f84,2296,75,4,110.22
8e248d73,2296,41,6,135.18
3e1fd0a8,2296,12,5,249.75
5c87981c,2297,91,3,390.95
6f67063b,2297,113,2,576.51
27a4acde,2297,148,8,325.19
c8969a53,2297,84,1,230.04
cfb09a3e,2298,7,5,588.01
afab17f2,2298,26,8,269.03
e3d9b8f2,2298,102,3,451.88
f425b3eb,2298,113,1,576.51
a2f69715,2299,148,2,325.19
3bb3659d,2299,108,5,409.77
2d53df11,2299,108,1,409.77
91cd6061,2299,120,9,32.84
2adcb94c,2300,28,6,211.7
cd300fb5,2300,9,3,306.24
da425a03,2300,66,1,41.73
5d5e2b94,2300,121,4,563.05
e7621bc3,2301,99,8,155.1
3001258c,2302,72,3,232.02
a9f51528,2303,58,3,504.47
8d94cb2a,2303,112,2,209.57
b4de6670,2303,94,9,266.93
fdb5d6be,2303,133,1,512.38
19dec345,2303,48,2,120.58
cdc97cf9,2304,86,6,79.11
1e3bae58,2304,31,1,100.15
fa960e8f,2304,90,6,
8be317cd,2304,41,10,135.18
407a7380,2304,103,9,560.59
5398a382,2305,150,9,192.44
a0fa41e6,2305,82,9,336.54
ce172e6d,2306,99,3,155.1
a1bf7814,2306,94,2,266.93
c45c8f1c,2306,115,6,317.48
44e34a24,2307,18,3,172.05
c0083c57,2307,65,6,
cc6530d6,2307,17,10,312.14
2a4efe2b,2308,23,7,131.11
1e05840a,2308,82,3,336.54
b1c55bdb,2309,33,5,34.52
2e564764,2309,11,9,175.83
9d94e431,2309,28,5,211.7
b05514e1,2310,138,5,347.46
f71ebb31,2310,65,4,82.75
1b7a53e8,2310,78,9,321.17
8bf27aa5,2310,31,3,100.15
140ea21a,2311,134,1,411.75
dc04fcd6,2311,4,6,39.86
6ab9dea6,2311,131,1,156.26
c525957d,2311,50,4,447.11
bae32ace,2311,88,1,366.29
00c1a61b,2312,88,9,366.29
06f936fd,2313,28,4,211.7
1ef98cfd,2313,107,10,235.92
af2e7bcd,2313,36,2,583.1
701ab1a7,2313,75,7,110.22
b3677322,2313,67,3,144.67
ba89aa7d,2314,102,3,451.88
77e6f8d0,2314,69,10,130.35
12ee4d56,2314,68,10,25.46
19ad124a,2315,39,1,547.33
34a2c557,2315,67,7,144.67
0c5acf5f,2316,91,8,390.95
fdebede4,2317,89,1,164.35
578f2f47,2317,146,7,375.4
f8ee3712,2318,145,6,173.53
7a2a79fe,2319,70,9,205.03
8e387f2a,2319,25,3,302.2
1fd77f2a,2320,126,5,63.86
79dbeb0d,2320,130,1,366.73
f90bab6c,2320,52,10,635.0
382f4358,2321,37,8,659.37
6bcfebec,2321,140,9,94.52
61ee706c,2322,51,3,114.5
acedd7ac,2322,107,3,235.92
d471d778,2322,42,3,217.34
445b6618,2322,22,3,224.4
68637fa7,2323,89,6,164.35
c3571e5e,2323,144,1,111.39
d93f25f2,2323,35,9,227.38
fb18edfa,2323,128,2,248.41
08cc60ec,2323,34,10,457.44
eb18d867,2324,74,5,309.82
6e87ac9a,2324,55,5,294.55
49e231bc,2324,73,4,189.8
2b388df8,2324,56,3,237.91
178f8b01,2325,120,10,32.84
83b73ec1,2325,109,8,662.43
298f7ea1,2325,124,3,476.13
6a12c8da,2325,25,2,302.2
d98e6d53,2326,120,9,
dd28c3ca,2326,22,9,224.4
717ce34e,2327,73,3,189.8
e8ef2b1e,2327,58,10,504.47
713f0bfe,2327,93,8,85.6
8de21ed2,2328,13,3,343.78
a1923636,2328,134,9,411.75
8b000ff2,2328,26,5,269.03
0fcd8db1,2329,150,7,192.44
3d09d0a8,2329,139,9,562.91
d7db5013,2329,5,5,84.34
b8d1751e,2329,144,4,111.39
d10f61ca,2330,99,10,155.1
a05073c3,2330,63,10,158.85
6e9adb06,2330,34,1,457.44
13206a3d,2330,82,5,336.54
067f5ec5,2331,106,8,13.38
247c47e1,2331,18,9,172.05
93cad374,2331,112,4,209.57
b5478fbe,2331,21,4,210.5
45bcaa2f,2332,35,2,227.38
79a5362c,2332,113,3,576.51
739a57eb,2332,14,2,613.39
a2ed3a55,2333,51,9,114.5
455d87d8,2333,91,5,390.95
da667f7a,2333,127,8,105.14
e1950655,2333,142,3,409.18
86302529,2333,6,1,94.32
40ca3fff,2334,130,7,366.73
dcfb6156,2335,83,10,264.39
1f5ccb47,2335,150,1,192.44
a331245b,2335,26,1,
cbe5d6ce,2336,47,5,256.73
3d75e1a9,2336,76,10,272.25
07fdff38,2336,33,10,34.52
5dfe520a,2337,119,3,362.46
7e28546a,2337,56,5,237.91
ebb01e2d,2337,84,4,230.04
ddef02b8,2338,65,3,82.75
972e0f16,2338,86,9,79.11
45330a0c,2338,53,-2,350.56
786fdaf4,2338,113,10,
308787b4,2339,131,1,156.26
bddb14c7,2340,68,7,25.46
4769afa1,2340,106,10,13.38
1765cde9,2340,70,8,205.03
e4d143ac,2340,24,8,276.31
dbb2fa5f,2340,75,4,110.22
e362fbd5,2341,51,7,114.5
62335cac,2342,137,8,514.29
6f82646b,2342,126,4,
afe05784,2343,46,9,35.41
faae2614,2344,19,3,385.52
ff143a69,2344,53,7,350.56
3c6cd093,2344,147,7,355.47
11dad1ea,2344,113,6,576.51
2b0d7fa7,2345,87,7,414.86
647c4197,2346,31,1,100.15
94868ecd,2346,67,1,144.67
1e95537e,2346,15,5,440.74
7a9a892e,2346,24,4,276.31
f8300033,2347,64,10,319.78
1c4ad553,2347,124,3,476.13
4671d6dd,2348,121,1,563.05
b4b89472,2348,150,1,192.44
4ad13c24,2348,99,10,155.1
dd27ebbe,2348,84,5,230.04
4d3fa860,2348,123,1,476.54
b4acfbed,2349,101,9,149.65
a0b9b87b,2350,112,9,209.57
9297d8e3,2351,18,9,172.05
200236f0,2351,96,2,548.63
4a4fe532,2351,106,2,13.38
9e9cbe6a,2351,94,6,266.93
9de04484,2352,140,6,94.52
b96a76f7,2352,112,-4,209.57
9b8ab732,2352,38,9,323.52
4380eb0f,2353,140,8,94.52
f0a2999e,2353,96,4,548.63
42dd8bf4,2354,106,9,13.38
24a08704,2354,128,5,248.41
a328bc7a,2354,83,1,264.39
c31df148,2355,141,6,350.19
45620e49,2356,80,6,26.66
69347c30,2356,87,9,
85c2cf90,2356,136,1,276.4
e1d81c5d,2356,143,7,485.74
594a6c4b,2356,67,5,144.67
5a46d5d1,2357,110,7,431.46
e20cdbd7,2357,76,7,272.25
3b516f71,2357,57,4,45.96
12e71d1a,2357,71,10,485.03
3be42532,2357,123,10,476.54
a5f69685,2358,129,2,254.73
8dfb3664,2358,1,3,247.17
69f71c10,2358,141,8,350.19
8414b48a,2358,13,6,343.78
0f67e7e8,2359,65,8,82.75
9770b83c,2359,123,10,476.54
d72a11da,2359,70,6,205.03
cd1a9368,2360,82,10,336.54
7ae83f51,2360,113,5,576.51
ed42c5e5,2360,100,7,499.43
4b8c4feb,2360,136,9,276.4
0b5263d4,2361,93,8,85.6
be69fbb2,2361,138,5,347.46
b250f0a3,2361,100,2,499.43
7bf93ff6,2361,145,6,173.53
93d6a79e,2361,123,8,476.54
fdaa298d,2362,71,9,485.03
2a67b94e,2363,145,9,173.53
7115c060,2363,138,4,347.46
c50519f4,2363,11,1,175.83
f7de0e5e,2363,4,6,39.86
db076249,2363,113,4,576.51
c662fe1a,2364,147,4,355.47
d4d1aa50,2364,75,7,110.22
417c4801,2364,121,2,563.05
c1d4c51b,2365,87,4,414.86
94548cc9,2366,81,10,197.74
57678f52,2366,102,3,451.88
5a911e7c,2366,31,10,
36b93c72,2367,121,9,563.05
091aa359,2367,122,4,206.63
1f5b8741,2367,64,1,319.78
dba0d735,2367,57,10,45.96
dcc2dc4b,2368,128,10,248.41
19931f13,2368,84,6,230.04
f71ef2a5,2368,15,5,440.74
f6e913fc,2368,12,8,249.75
567e6f7b,2369,114,10,112.98
593d3bbc,2370,133,3,512.38
9a50d0f4,2370,5,6,84.34
2b2381d9,2370,90,7,25.09
2e44e087,2370,114,6,112.98
1dd08dc2,2371,142,2,409.18
0a9828c5,2371,142,8,409.18
e0bd1c3a,2371,129,-5,254.73
9f748214,2371,81,4,197.74
34e8bc25,2372,37,7,659.37
71911518,2372,95,1,124.61
be18ed90,2372,7,6,588.01
599d588d,2372,12,7,249.75
092ba01d,2373,100,9,499.43
46bd026e,2373,8,3,62.66
10dac229,2374,40,2,269.82
3d268080,2374,147,3,355.47
63643d53,2375,50,10,447.11
bdb74579,2375,96,9,548.63
dc075d55,2376,133,2,512.38
e6aada54,2376,138,7,347.46
b97db2ab,2376,12,7,249.75
cf945a0d,2376,90,10,25.09
efb25eca,2376,84,5,
4c1134ee,2377,91,1,390.95
3d8bed4b,2377,137,10,514.29
081b9c86,2377,7,9,588.01
a0114ef3,2377,136,8,276.4
f661cb19,2378,12,9,249.75
8c5e3a05,2378,30,1,230.06
7e91ae50,2378,16,8,112.75
eb061c84,2379,4,9,39.86
5d00e06b,2379,30,2,230.06
43c7b28e,2380,5,5,84.34
006de4ec,2381,86,9,79.11
f7035785,2382,6,7,94.32
ec1bd9e8,2382,10,7,321.2
6a38d822,2383,130,1,366.73
0c70f3fb,2383,101,4,149.65
124e33a3,2383,125,3,495.37
12f8011d,2384,125,1,495.37
394fa0cf,2384,90,2,25.09
c60acc49,2384,48,5,120.58
131c1816,2384,105,7,27.25
071e5c4d,2384,10,1,321.2
8714eeef,2385,140,7,94.52
65f81583,2385,81,2,197.74
fe8eefba,2385,97,2,356.16
54275640,2385,149,9,234.87
71995102,2385,128,1,248.41
bdf27c0c,2386,27,4,304.08
ef9419c5,2386,140,5,94.52
df135468,2386,47,9,256.73
465569b3,2386,98,5,598.38
c0f1c4ba,2387,40,6,269.82
4e2b72e8,2387,113,7,576.51
a0ece59b,2387,45,3,25.51
578156d8,2388,80,8,26.66
485270d4,2388,16,10,112.75
79573b77,2388,116,2,353.96
97084a9d,2388,57,2,45.96
89014915,2389,98,2,598.38
5ea2f151,2390,10,5,321.2
b08119ab,2391,129,3,254.73
110e30da,2391,74,6,309.82
8a0e164b,2391,147,2,355.47
a0e01b87,2392,130,8,366.73
4e46ee2e,2392,49,9,234.47
ebd99734,2392,101,6,149.65
b7388792,2392,45,8,
d39318fe,2392,125,5,495.37
eb09b697,2393,112,2,209.57
14b5903e,2393,40,6,269.82
0aa3c233,2393,143,4,485.74
6361401d,2394,32,6,505.23
84725d0a,2395,93,3,85.6
c341c98b,2395,95,7,124.61
3413c507,2395,16,9,112.75
007092db,2396,19,3,385.52
dc8c94fb,2397,126,9,63.86
9df45fcc,2397,64,3,319.78
fa99c847,2398,115,8,317.48
74e05a88,2398,75,7,110.22
cbccdf80,2399,99,9,155.1
12855f79,2400,148,5,325.19
